doc_id,entity_id,source,file,llm_name,llm_inn,llm_kpp,edo_shortname,edo_inn,edo_kpp,inn_status,kpp_status,name_status
402,4e4bdcf5-01bb-425e-80b7-b22d1ec51ef1,tables,4e4bdcf5-01bb-425e-80b7-b22d1ec51ef1.1_ТЦ_ДФ_26013700 Копия документов 3х лиц № 260131-009 от 31.01.2026.pdf,ООО «ЭлЭлЭК ЭхоЭхоЭт Связь»,7707083893,770701001,"ООО ""ЛАЙОН КОММЬЮНИКЕЙШНЗ""",7743068844,771401001,mismatch,mismatch,mismatch
404,4ae18e92-4577-4aab-9146-7598e57e94c1,tables,4ae18e92-4577-4aab-9146-7598e57e94c1.900000499831_CDTP_2_31.12.2025.pdf,ПАО «Ростелеком»,7707049388,246643001,"Новосибирский филиал ПАО ""Ростелеком"" (Сибирь)",7707049388,540643001,match,mismatch,match
406,1445461e-5f21-40a6-9dd5-578229b05620,tables,1445461e-5f21-40a6-9dd5-578229b05620.akt_k_bz_22.pdf,ООО «Техноэлектросервис»,7707019800,770701001,"ООО ""ТЭС""",5753070493,575301001,mismatch,mismatch,match
426,373cb2eb-3e43-46df-9f74-0387997a2453,tables,373cb2eb-3e43-46df-9f74-0387997a2453.900700798628_CDTP_2_31.01.2026.pdf,ПАО «Ростелеком»,7707049388,631543001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
433,b1223a2d-a89a-43e5-854d-1597ba9937ea,tables,b1223a2d-a89a-43e5-854d-1597ba9937ea.1700_6400065632_31-03-2026.PDF,"ООО ""Новотелеком""",630099771307,771301001,"ООО ""Новотелеком""",5406260827,540601001,mismatch,mismatch,match
434,89c9b6c1-6aa8-4301-92ba-8a8091567f87,tables,89c9b6c1-6aa8-4301-92ba-8a8091567f87.Приложение №2.1 129098__2026.pdf,ООО «ФОРТ-КОНТРОЛЬ»,113504000572,,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,llm_missing,match
442,43c98aa7-e1fd-4f62-b96a-a2c2d348a02a,tables,43c98aa7-e1fd-4f62-b96a-a2c2d348a02a.900700549433_CDTP_2_31.01.2026.pdf,ПАО «Ростелеком»,7707049388,420543001,"Новосибирский филиал ПАО ""Ростелеком"" (Сибирь)",7707049388,540643001,match,mismatch,match
443,5d020ad2-3cc9-4380-8274-66f61e561fd8,tables,5d020ad2-3cc9-4380-8274-66f61e561fd8.ON_SCHET_6101-2602XJ328616.pdf,Филиал АО «Компания ТрансТелеКом» «Межрегиональный филиал Запад»,7709219099,616443002,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,mismatch,match
445,c8343c5d-9b4f-411b-b609-8bc7d4dbf48f,tables,c8343c5d-9b4f-411b-b609-8bc7d4dbf48f.Вымпелком Э.pdf,"ОАО ""ТАТЭНЕРГОСБЫТ""",110000000000,110000000,Ежков Геннадий Геннадиевич,165000295347,,mismatch,edo_missing,mismatch
457,73466ca5-8f4a-4f12-a058-f3aa11b92adf,tables,73466ca5-8f4a-4f12-a058-f3aa11b92adf.Счет на оплату № 3193 от 15 мая 2026 г.pdf,"ООО ""ПрофСервисТрейд""",7707820378,774301001,"ООО ""ПРОФСЕРВИСТРЕЙД""",7707820378,771401001,match,mismatch,match
461,929716aa-c34e-49d0-8245-3a9c34aecf99,tables,929716aa-c34e-49d0-8245-3a9c34aecf99.Счет № 904516 - 1 от 31.03.2026.pdf,"Публичное акционерное общество ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
463,c1bd622d-b16a-49e3-902c-cf15502038c2,tables,c1bd622d-b16a-49e3-902c-cf15502038c2.ON_BILL_2BM_2BM_20260502_735129691#9303562#I.pdf,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
465,1f840be5-0b63-496c-984f-f6b0fd08f3b4,tables,1f840be5-0b63-496c-984f-f6b0fd08f3b4.Акт сверки взаиморасчетов № 18 от 12 февраля 2026 г.pdf,ИП Голубева В. А.,440128117506,,Голубева Вера Алексеевна,440128117506,,match,both_missing,mismatch
468,836e9bca-76ae-4400-a4d6-7cf7fe3ce35b,tables,836e9bca-76ae-4400-a4d6-7cf7fe3ce35b.ЗАК224-Д24442_ВК-ЛКСП-24_3_Транспорт_26127075 Копия документов 3х лиц № 260531-017 от 31.05.2026.pdf,Общество с ограниченной ответственностью «ЭмЭмЭс Коммьюникейшнз»,7714328921,771401001,"ООО ""ЛАЙОН КОММЬЮНИКЕЙШНЗ""",7743068844,771401001,mismatch,match,mismatch
473,bfdba7d3-9dd7-4eec-89a5-3a5d04637e96,tables,bfdba7d3-9dd7-4eec-89a5-3a5d04637e96.ON_SCHET_2401-2512RP368573.pdf,Филиал АО «Компания ТрансТелеКом» «Межрегиональный филиал Восток»,7709219099,246343002,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,mismatch,match
476,7098c020-1dcc-4b1e-8b85-328b2b68f8ef,tables,7098c020-1dcc-4b1e-8b85-328b2b68f8ef.Приложение №2.1 120340__2026.pdf,ООО «ФОРТ-КОНТРОЛЬ»,113504000572,,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,llm_missing,match
478,7f95af84-3579-4b7d-8c15-3beb4a735e3a,tables,7f95af84-3579-4b7d-8c15-3beb4a735e3a.27_26054998 Копия документов 3х лиц № 260306-002 от 06.03.2026.pdf,"ООО ""РОРЕ МЕДИА""",7734440400,771401001,"ООО ""ЛАЙОН КОММЬЮНИКЕЙШНЗ""",7743068844,771401001,mismatch,match,mismatch
489,c471e6f4-d74c-4cb9-b3fe-e95f97dd44ff,tables,c471e6f4-d74c-4cb9-b3fe-e95f97dd44ff.Счет_2d74794a-27d6-47c0-a9cf-fde63f77e8bf.pdf,"ООО ""КОМУС""",7721793895,504145001,"ООО ""КОМУС""",7721793895,997350001,match,mismatch,match
494,a9043432-aeb6-45ad-a2a4-9610544d5c2b,tables,a9043432-aeb6-45ad-a2a4-9610544d5c2b.Akt_ob_okazanii_uslug__289_ot_30_aprelya_2026_g.pdf,ИП Плышевский Н. В.,665896622242,,Плышевский Николай Викторович,665896622242,,match,both_missing,mismatch
497,9ef7f6d6-5965-4154-b59e-9798c414a873,tables,9ef7f6d6-5965-4154-b59e-9798c414a873.Счет_202603_договор № ИП 76-17 от 09.01.2017.pdf,ИП Шиманович Борис Григорьевич,213020100000,213020100,Шиманович Борис Григорьевич,665901869008,,mismatch,edo_missing,match
498,2a61a057-0d74-4ef6-8899-97bade075ae7,tables,2a61a057-0d74-4ef6-8899-97bade075ae7.[2977] 32149235 - РВ_71abf03c-28dd-41c3-85a8-61620c44075f.xlsx (1) (1).pdf,"ПАО ""Дальневосточная Энергетическая Компания""",,,"ООО ""ТД ""100 ЧУДЕС""",2722039233,272301001,llm_missing,llm_missing,mismatch
503,c8a85446-7665-4542-beee-c8a2feb44fe4,tables,c8a85446-7665-4542-beee-c8a2feb44fe4.Вода март 26 сф.pdf,"МЕЖДУНАРОДНАЯ КОМПАНИЯ ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕЙКЛИН ПРОМОУШНЗ""",2540283702,771544001,"МК ООО ""ВЕЙКЛИН ПРОМОУШНЗ""",2540283702,254001001,match,mismatch,match
504,b2421c7f-47e5-4cb4-ba6b-c21e8436ddb9,tables,b2421c7f-47e5-4cb4-ba6b-c21e8436ddb9.Вымпелком - счет инкасс.pdf,АО «АЛЬФА-БАНК»,0445255933,771301001,"АО ""РОССЕЛЬХОЗБАНК""",7725114488,997950001,mismatch,mismatch,mismatch
505,2c603f4a-5e83-42c6-96d8-c03b103ef1a2,tables,2c603f4a-5e83-42c6-96d8-c03b103ef1a2.ON_SCHET___20260512_6285f17b-b28c-47a4-8a5e-859ec5e02a19.pdf,"ООО ""ТРАНЗИТ""",2540132492,775050001,"ООО ""Транзит""",2540132492,254001001,match,mismatch,match
507,63a1aa1b-6775-49f9-a423-93fc0ec9f7d2,tables,63a1aa1b-6775-49f9-a423-93fc0ec9f7d2.АктВыдачи_WXX-4916386-1YAR400KW.PDF,"ООО ""СЕРВИОНИКА""",,,"ООО ""СТА Карго""",7810825228,781401001,llm_missing,llm_missing,mismatch
511,f8c2b3ca-6e27-4877-b862-c8dcc7a987aa,tables,f8c2b3ca-6e27-4877-b862-c8dcc7a987aa.ON_SCHET_6101-2604RP312707.pdf,Филиал АО «Компания ТрансТелеКом» «Межрегиональный филиал Запад»,7709219099,616443002,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,mismatch,match
522,a7a014d9-eb7f-4965-b434-e10786d5f3df,tables,a7a014d9-eb7f-4965-b434-e10786d5f3df.Аванс1_01.06.2026_18.06.2026_ИННРСО5406993045_КППРСО540601001_ИНН7713076301_КПП540503001_ID04122_514_131414959.pdf,ООО «НТСК»,5406993045,540601001,ООО «СИБИРСКАЯ ТЕПЛОСБЫТОВАЯ КОМПАНИЯ»,2462222097,772501001,mismatch,mismatch,mismatch
523,577c90bb-c6f6-4a24-b8ad-dda0f89692e5,tables,577c90bb-c6f6-4a24-b8ad-dda0f89692e5.Счет_6aad5c72-10d5-40ed-9e30-429f6138e728.pdf,"ООО ""КОМУС""",7721793895,500945001,"ООО ""КОМУС""",7721793895,997350001,match,mismatch,match
528,a3f88783-9295-4b02-9a0c-7cb34ef5ea85,tables,a3f88783-9295-4b02-9a0c-7cb34ef5ea85.УПД №4219980225 от 31.05.26.pdf,"ГУП ""Водоканал Санкт-Петербурга""",7830000426,784201001,"АО ""ЛК ""ЛИКОСТРОЙ""",7710468910,781001001,mismatch,mismatch,mismatch
531,092e0a89-73ae-4d4c-95d8-4fc0bbb646e6,tables,092e0a89-73ae-4d4c-95d8-4fc0bbb646e6.Счет №4 от 20.02.25.pdf,"ПАО АКБ ""АВАНГАРД"" МОСКВА",575204013950,,Нерушева Вера Васильевна,575204013950,,match,both_missing,mismatch
534,6e422fec-ce52-44bf-abfe-757156c36723,tables,6e422fec-ce52-44bf-abfe-757156c36723.Счет на оплату № 19 от 30 апреля 2026 г.pdf,ИП Михайлов Д. А.,710502734723,,Михайлов Денис Анатольевич,710502734723,,match,both_missing,mismatch
535,5bd03910-789d-45d0-aee3-4981413a4dcd,tables,5bd03910-789d-45d0-aee3-4981413a4dcd.Поступление №2016 от 31.03.26.pdf,Индивидуальный предприниматель Боркова С.В.,370262566406,,Боркова Светлана Владимировна,370262566406,,match,both_missing,mismatch
536,ca19ac1c-8d43-4e5a-b204-c74dccaf49d1,tables,ca19ac1c-8d43-4e5a-b204-c74dccaf49d1.SF9100190922.pdf,"УРАЛЬСКИЙ ФИЛИАЛ ПАО ""МЕГАФОН""",7812014560,407028103,"Уральский филиал ПАО ""МегаФон"".",7812014560,667003001,match,mismatch,match
537,207123a1-d169-4c2a-bb59-8186128814c4,tables,207123a1-d169-4c2a-bb59-8186128814c4.900001047811_CDTP_2_31.05.2026.pdf,ПАО «Ростелеком»,7707049388,121543001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
538,c1377950-dd11-4619-9628-d9c2a01e4b46,tables,c1377950-dd11-4619-9628-d9c2a01e4b46.СчетЗаказ.pdf,АО «ДРСК»,2801108200,272402001,"АО ""ДРСК""",2801108200,775050001,match,mismatch,match
549,e8e63f0e-8107-45fd-b533-ab76ba1403aa,tables,e8e63f0e-8107-45fd-b533-ab76ba1403aa.1000_6400411740_38_12-03-2026.PDF,"АО ""ЭР-Телеком Холдинг""",,997750001,"АО ""ЭР-ТЕЛЕКОМ ХОЛДИНГ""",5902202276,590501001,llm_missing,mismatch,match
553,4a7107df-b948-489a-9168-c9463ee7db4c,tables,4a7107df-b948-489a-9168-c9463ee7db4c.900000717189_CDTP_2_31.03.2026.pdf,ПАО «Ростелеком»,7707049388,100143001,"Макрорегиональный филиал ""Северо-Запад"" ПАО ""Ростелеком""",7707049388,784243002,match,mismatch,match
556,67974b7e-b49a-4a57-ac53-260442710a43,tables,67974b7e-b49a-4a57-ac53-260442710a43.ЭСКБ УПД №020503015527 от 31.03.26.pdf,"Общество с ограниченной ответственностью ""ЭНЕРГЕТИЧЕСКАЯ СБЫТОВАЯ КОМПАНИЯ БАШКОРТОСТАНА""",0275038496,997650001,Назаров Денис Андреевич,026705473539,,mismatch,edo_missing,mismatch
557,418637a3-0d5d-4e2f-a1b4-c78c7e07cb94,tables,418637a3-0d5d-4e2f-a1b4-c78c7e07cb94.ON_SCHET_2BM-7713076301-2012052807251168061080000000000_2BEb3a11426ba21487bb94eb837c2df5238_20260305_870CA1BC-739D-4159-92F4-FB50CB33F21B.pdf,ПАО «Камчатскэнерго»,4100000668,775050001,"ПАО ""ДЭК""",2723088770,997650001,mismatch,mismatch,mismatch
560,c13ddfc2-5769-46f3-a768-7b3134e36c60,tables,c13ddfc2-5769-46f3-a768-7b3134e36c60.invoice-qr-755.pdf,"ООО ""ПРОЕКТ СЕРВИС""",,656001001,"ООО ""ПРОЕКТ СЕРВИС""",2222835082,222201001,llm_missing,mismatch,match
570,eca17b39-d731-4b8c-95b5-af8b2ae8af0c,tables,eca17b39-d731-4b8c-95b5-af8b2ae8af0c.Авансовый счет 30% №2942-080001 от 01.01.2026.pdf.pdf,Акционерное общество «Читаэнергосбыт»,7536066430,080045001,Территориальное подразделение «Энергосбыт Калмыкии»,7536066430,080045001,match,match,mismatch
571,81f22b7d-e505-4bd8-963c-0ed424e12979,tables,81f22b7d-e505-4bd8-963c-0ed424e12979.Schet_na_oplatu__145_ot_28_fevralya_2026_g.pdf,ИП Езерская Н. Ю.,231214663097,,Езерская Наталья Юрьевна,231214663097,,match,both_missing,mismatch
577,ca736545-8f43-49a5-8259-d2ffa6d8d4d5,tables,ca736545-8f43-49a5-8259-d2ffa6d8d4d5.900200511187_CDTP_2_31.01.2026.pdf,ПАО «Ростелеком»,7707049388,631543001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
589,d4812155-4842-4f37-811e-6ec4eac3683d,tables,d4812155-4842-4f37-811e-6ec4eac3683d.Мосэнерго факт 3.pdf,"ООО Специализированный застройщик ""ПСФ ""Крост""",7712005280,774301001,"ООО ""ЭКСПО""",7733352616,773301001,mismatch,mismatch,mismatch
597,f170eff9-4ad0-44ed-b186-67ee2d25f106,tables,f170eff9-4ad0-44ed-b186-67ee2d25f106.Счет № 905495 - 1 от 31.01.2026.pdf,ПАО «Мобильные ТелеСистемы»,7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
604,c1f57d03-c1f1-470f-a988-47da070654a3,tables,c1f57d03-c1f1-470f-a988-47da070654a3.Акт об оказании услуг № 47 от 30 апреля 2026 г.pdf,ИП Хамидуллина Е. Н.,540435298705,,ИП Хамидуллина Елена Назымовна,540435298705,,match,both_missing,mismatch
612,9009a2fd-c2da-4a37-b655-75323037f4e7,tables,9009a2fd-c2da-4a37-b655-75323037f4e7.Счет на оплату № 80 от 19 мая 2026 г.pdf,ИП Зозуля А. А.,540813834210,,ИП Зозуля Александр Александрович,540813834210,,match,both_missing,mismatch
629,776a3164-0414-4987-888a-b7373651b0db,tables,776a3164-0414-4987-888a-b7373651b0db.SF9100188714.pdf,УРАЛЬСКИЙ БАНК ПАО СБЕРБАНК,7713076301,667003001,"Уральский филиал ПАО ""МегаФон"".",7812014560,667003001,mismatch,match,mismatch
633,5f911a4b-ceac-4e03-9d1e-70462fb11e62,tables,5f911a4b-ceac-4e03-9d1e-70462fb11e62.Счет-фактура № 27 от 28 февраля 2026 г.pdf,"АО ""ЕЭНС""",6671250899,785150001,"ООО ""ТПК ""Уралобувь""",6660145846,667001001,mismatch,mismatch,mismatch
639,439f42c9-7bdd-4cc7-a247-d9b72b5e58e8,tables,439f42c9-7bdd-4cc7-a247-d9b72b5e58e8.33295446.pdf,ООО СБЕРКОРУС,7707083893,770701001,"ООО ""СБЕРКОРУС""",7801392271,781601001,mismatch,mismatch,match
640,4019f652-13b8-4182-a995-2fc15b34cba9,tables,4019f652-13b8-4182-a995-2fc15b34cba9.1100_6400020292_01-06-2026.PDF,"АО ""Деловая Сеть-Иркутск""",664056771307,664056771,"АО ""ДЕЛОВАЯ СЕТЬ - ИРКУТСК""",3808027376,381201001,mismatch,mismatch,match
647,215d1e0e-5d51-4911-a0bb-69fef3c0e20d,tables,215d1e0e-5d51-4911-a0bb-69fef3c0e20d.Счет 2600268802.pdf,"АО ""ДПД РУС""",107023215523,774850001,"АО ""ДПД РУС""",7713215523,774850001,mismatch,match,match
651,8a4f2336-f1e7-4cbd-a3a1-6b28295e391c,tables,8a4f2336-f1e7-4cbd-a3a1-6b28295e391c.СчетЗаказ.pdf,АО «ДРСК»,2801108200,272402001,"АО ""ДРСК""",2801108200,775050001,match,mismatch,match
652,ae4043ef-47fb-4051-b2d1-aba5ef47faaa,tables,ae4043ef-47fb-4051-b2d1-aba5ef47faaa.SF9100188729.pdf,"УРАЛЬСКИЙ ФИЛИАЛ ПАО ""МЕГАФОН""",7812014560,407028103,"Уральский филиал ПАО ""МегаФон"".",7812014560,667003001,match,mismatch,match
654,6b8991aa-bef1-457a-9d9f-3bdf39da537a,tables,6b8991aa-bef1-457a-9d9f-3bdf39da537a.ON_SCHET___20260430_c576a98f-1173-42e2-8cde-61fa40f4c93f.pdf,"РТРС / Филиал ""Российская телевизионная и радиовещательная сеть"" ""Санкт-Петербургский региональный центр""",7717127211,781302003,РТРС,7717127211,997650001,match,mismatch,match
664,c764caa2-94a3-431e-ba07-aade22bde6b0,tables,c764caa2-94a3-431e-ba07-aade22bde6b0.А20 УЛЬЯНОВСКВОДОКАНАЛ Счет-фактура № 70526395 от 28 мая 2026г.pdf,"УЛЬЯНОВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВОДОПРОВОДНО-КАНАЛИЗАЦИОННОГО ХОЗЯЙСТВА ""УЛЬЯНОВСКВОДОКАНАЛ""",,,"ООО УК ""Альфа-Капитал""",7728142469,770301001,llm_missing,llm_missing,mismatch
666,ebff1449-efa6-4a3d-b1db-610acc7c2a74,tables,ebff1449-efa6-4a3d-b1db-610acc7c2a74.ААА СЧЕТ ФАКТУРА ВСЕМ ДУБЛЬ.pdf,"ООО ""ОФИСНЫЙ ЦЕНТР ПАРИТЕТ""",7606111992,760601001,"ООО ""ОФИСНЫЙ ЦЕНТР ЧКАЛОВА 2""",7606101296,760601001,mismatch,match,mismatch
667,fa478418-f920-4054-8514-65de8d8374ca,tables,fa478418-f920-4054-8514-65de8d8374ca.Счет для выставления штрафных санкций для юр.лиц_7713076301_202601.pdf,"Акционерное Общество ""Дальневосточная генерирующая компания""",1434031363,250232002,"АО ""ДГК""",1434031363,272101001,match,mismatch,match
674,a9b2e3f4-3919-46b0-afc1-0ee09fc6a248,tables,a9b2e3f4-3919-46b0-afc1-0ee09fc6a248.raschet_Borinskoe_mart.pdf,ИП Полубоярцев Г.С.,,,Полубоярцев Геннадий Сергеевич,482424666400,,llm_missing,both_missing,mismatch
677,7a3f5714-60c0-4064-ae5d-8fb9893cd36f,tables,7a3f5714-60c0-4064-ae5d-8fb9893cd36f.счет № 22 от 01.03.2026г.pdf,ИП Чумак А. Н.,760600466792,,Чумак Андрей Николаевич,760600466792,,match,both_missing,mismatch
680,6ca232e1-97af-4a1b-aa64-516bc830c01d,tables,6ca232e1-97af-4a1b-aa64-516bc830c01d.Счет № 906204 - 1 от 31.01.2026.pdf,"Публичное акционерное общество ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
